Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.999940498,80.2332758148,76.7749449607,69.8582832525,81.6166081564,65.7082862276,73.3166141066,64.324953886,71.933281765,65.7082862276,85.7666051813,72.6249479358,55.3332936654,62.2499553735,70.5499494233,79.5773792983,74.7229282326,76.7454790135,76.1977541061,68.1568203075,69.1666170817,63.9066437447,63.9863388351,65.5999167466,67.9066493638,72.7684093904,77.0113248487,82.7126057707,92.9166613388,88.4763320437,97.4649380049,117.1355056524,118.3425235029,107.3252421261,102.9945943474,100,92.8398483522,93.5681152143,89.1429320942,86.9115919196,92.2251254779,97.6371039514,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.8693741072,49.1673373347,46.5795827382,45.840224282,42.8827904573,38.8163189485,51.0157334751,59.1486764929,56.5609218963,49.9066957909,50.646054247,46.2099035101,48.7976581066,34.0104889834,39.1859981765,43.9918281416,38.8163189485,35.4892058957,36.9679228081,35.8588851238,36.9679228081,35.7949111574,36.2146965417,39.8447877436,47.8483018862,59.7671137238,73.1690002894,110.5139087397,104.3746083505,92.8413155717,98.965500147,120.1241838884,123.9320400457,119.3762046236,111.6924808317,100,91.5855926078,94.4564946544,97.6391539591,95.0374664112,108.4161709469,131.8700820747,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.2638762757,48.8428979594,36.6321734695,22.8951084185,17.2985263606,16.7897461735,13.228284864,26.9653499151,19.842427296,26.9653499151,39.1760744049,31.0355914117,40.7024149662,30.5268112246,27.9829102892,30.5268112246,37.1409536566,35.1058329083,21.8775480443,30.0180310375,50.8780187077,44.8379363798,45.4263613684,53.079788422,68.2946658169,95.9550979953,114.4626055929,125.8656691117,172.1684621955,112.4137418777,140.1782677858,187.6291161372,189.2241008633,184.3731884722,172.0110230667,100,82.0665790038,101.9398905291,130.4816525566,115.17953966,82.4394429394,154.3696275502,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.3886565027,56.2469412964,55.4599939198,58.9412715046,66.1890222715,72.7316806143,78.0220870169,85.166212866,98.1602002924,95.6048160695,101.3565998264,112.5504589004,109.124570576,107.4633366926,107.2721391249,100,97.1066592554,99.6856415458,103.7794724531,102.5085854812,103.8894384374,117.3070674469,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.8511779578,71.7332024841,71.8433588634,72.6756785594,74.1794718099,75.2650946728,77.4643369607,81.7559863767,90.900433136,89.327200219,103.2037852866,115.1914969597,112.1406297197,108.4201477448,108.9668885503,100,97.2328588119,107.753226828,115.9171990151,105.3075317735,104.0211000295,137.6908264211,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.6946369801,53.5399226527,52.7932735085,60.3913225064,73.3760559851,93.1691313541,111.9630172484,122.7602401614,152.4357567419,108.2934575792,124.6827769717,158.7442159698,157.6486844711,159.3039194897,144.0051827231,100,86.5106040891,97.1844736758,116.269177869,98.7938898061,74.5885929,135.3198868243,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2108834094,64.7759589016,60.9934211555,53.4283456633,50.5914423538,47.7545390442,23.640860913,30.7331191869,24.1136781312,..,..,..,31.6787536234,27.4233986591,26.9505814408,28.8418503138,34.515656933,33.0972052782,21.2767748217,30.7331191869,47.281721826,40.7035687018,42.9970713952,49.269885368,60.9174010831,88.9483771962,109.1828277369,115.3171471208,178.8668946145,100.1592483852,135.6460072977,182.220063924,193.9954938127,186.7438582636,182.6988942898,100,68.7533137483,81.9061268137,98.3754306766,90.2248037313,79.0362963712,122.5756712858,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.9757958156,72.7471144618,66.5116475079,64.4331585233,67.2044771695,58.890521231,68.5901364926,72.0542848003,70.6686254772,67.2044771695,69.2829661541,65.8188178464,63.7403288618,62.3546695387,67.2044771695,81.7539000618,78.9825814157,79.6754110772,81.0610704003,75.518433108,69.2829661541,62.8396503018,60.1404201662,64.4244824184,68.9367782597,69.2458968019,70.9552622026,73.3144081692,82.6172373201,77.3565981894,87.8384703089,103.8925155342,104.3544767547,101.9350395039,105.1275709404,100,93.7606864559,94.1333517711,88.2324324459,77.3161583456,75.320531165,85.8003141952,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.0466737493,66.8066864992,66.3744283531,67.9294957993,71.998689646,76.8855170728,81.5495462808,85.2799414876,90.3343272395,86.0908087768,91.9127090684,98.6293633174,96.3954118375,98.3312656271,101.9719378575,100,100.3671690137,104.5430131053,108.3358922376,106.0292208699,101.066499756,110.5597939051,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.6927374294,57.1652035109,60.9762170783,60.0234636864,67.6454908212,70.5037509968,69.5509976049,64.7872306457,63.8344772538,62.881723862,68.5982442131,92.4170790093,89.5588188337,91.4643256174,98.8564958516,99.1951017393,98.4743843857,96.5325202467,95.0987768985,95.2753391848,95.0979494512,95.0981616103,93.1960267161,95.9921026119,98.8718460426,100.8493789819,104.8834614631,110.1274363302,107.9249479301,111.1626946406,118.9441382832,117.1599194834,111.4190594273,115.207353542,100,91.8999411033,99.0682303347,106.7954858422,100.3877811108,103.3993831337,110.6373221252,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0195905167,7.7571023355,7.1106771409,7.1106771409,7.4338897382,10.9892283086,10.9892283086,11.9588661006,13.8981416845,11.6356535033,11.9588661006,11.9588661006,12.2820786979,13.5749290871,15.8374172683,22.3016692146,21.9784566173,24.2409447985,27.7962833689,31.3516219393,32.3212597313,29.1653006102,32.0562184944,36.4531377252,45.2233061193,54.6236355533,73.3457255758,84.4134842028,101.2851334622,88.720810398,115.1528035357,152.5191679178,144.534244949,130.5584358916,127.8786323148,100,94.404909295,105.7019288553,114.1359354626,103.9471595058,109.0012418067,216.8240019371,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.5182563138,50.1363429159,44.96764777,40.3158221386,52.2038209743,32.045909905,24.2928671861,36.1808660218,39.2820831094,50.6532124305,47.5519953429,46.0013867992,43.9339087408,46.5182563138,55.3050380619,55.6132033162,55.553665582,53.992101472,54.2856790662,51.2828145821,51.6869514597,55.8861355914,54.6088893066,51.0614691872,55.3521141238,56.7076666052,59.7175312444,72.3664014945,88.8674317516,79.310448836,90.9638136185,107.8421408409,100.9997963632,105.6344251256,112.5749087552,100,93.8357614999,100.2382323955,105.6804805253,107.8660130797,112.7655207734,143.7006153436,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.5996103489,48.275110782,45.9445881925,46.943383588,45.611656394,36.9554296331,30.9626572602,32.9602480511,38.6200886256,37.2883614316,37.6212932301,34.6249070436,37.9542250286,34.9578388421,38.2871568271,43.9469974015,42.948202006,43.614065603,36.2895660361,32.6273162526,33.2931798496,31.9816729288,33.6607242034,37.1547672205,47.9690547697,58.8203157269,81.7962476024,99.3198758687,109.1042158604,92.3311123515,128.3341650391,161.4243439862,163.8436196344,149.5950707346,132.6293303901,100,91.3143583152,107.1960919339,112.9613306255,107.5227395115,106.405329006,124.8935338043,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,377.567360297,258.8073003817,234.1589860596,178.1400898731,119.8804378391,90.7506118221,80.6672105086,88.5098559747,98.5932572882,96.3525014408,92.9913676696,95.2321235171,89.6302338984,89.6302338984,90.7506118221,90.7506118221,96.3525014408,99.713635212,108.6766586018,119.8804378391,112.037792373,92.9436495638,86.2389662969,88.0558533178,83.3706585857,93.2358507142,97.4706230578,99.3225649001,100.7130808086,96.88598373,100.4707651352,107.202306393,106.5590925533,103.8695410614,110.6335255732,100,98.8191443784,101.6620797311,104.3345771664,101.5561517405,101.5042372032,112.5506045858,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.9536664277,60.6281648398,63.9767452798,74.4799977047,86.0126081182,90.2449856395,94.9292766916,107.7293228415,121.5617817392,107.7291715784,109.8059485974,121.1250987178,114.3428872668,117.7681973684,117.5585578027,100,98.6392560342,105.3349972714,112.9195743958,109.7526774266,112.7192106215,126.0130180214,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.5177035081,66.331879785,69.9444638329,81.6986590516,92.0813232725,92.6088725788,97.8612360345,108.9532413159,119.5945066459,108.8684912715,109.0875189718,122.2119987441,116.0134785835,119.8133136308,119.5348168099,100,98.5227867142,105.1825974802,113.6390086271,108.9376238635,108.922118963,122.8584865617,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.9442101266,67.7818806521,63.3431399275,54.716374515,53.8015277006,53.3438375742,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.3438375742,49.629278119,45.9198930854,56.8512195396,69.622830204,98.5949870642,113.164702097,120.7773043381,169.6935866971,108.8752204172,122.3607869241,153.470880511,154.2494190441,154.331521238,151.4444128276,100,76.5438705591,94.8660277601,117.5985298541,91.6819686621,73.7099801481,180.5764820304,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.6851430816,55.5556353091,59.178844272,69.7145690657,81.2683730798,87.8046685015,94.3822426516,103.6627056553,117.0881314866,103.8256374326,106.9157938482,122.9753743007,116.4480092724,118.7957386176,118.2572417338,100,99.1047316343,104.0541481552,115.3778204521,112.040067621,113.8850645338,129.4267040504,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.5334173747,52.8678133407,50.8588364338,57.1653321515,69.684539918,87.9418893634,104.6508483463,116.7903467047,157.3165970171,103.3570042433,127.2324722142,169.0919555939,171.7974269016,164.410137538,155.0387596792,100,79.3999999988,95.7965677375,115.2062476996,112.3260915293,89.4764841031,128.3165729305,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.0854828006,30.0050170994,36.7166656611,43.4283142229,43.8231170794,31.9790313823,41.45429994,24.4777771074,30.7946228126,27.2413971034,27.63619996,28.8206085297,25.6621856771,28.0310028166,33.5582428086,43.0335113663,37.9010742309,50.5347656411,37.9010742309,32.7686370954,39.4802856571,34.9362471479,35.0134819885,38.4218024709,48.4015676756,63.2770240074,72.8627428491,82.9624166813,116.1921394137,97.2468954596,118.9144105616,126.5438572055,111.358109793,109.6585432291,108.514126807,100,103.5090923955,112.2756263018,113.253330901,113.2887517842,130.1119871173,148.3483342745,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.7418818415,58.7489121895,67.9045868164,86.2159360703,86.2159360703,46.5413460203,45.7783731347,56.4599935328,57.9859393039,61.0378308462,62.5637766174,57.2229664183,67.9045868164,80.1121529857,93.8456649261,76.2972885578,74.7455866913,74.3904921978,77.5294840457,80.0469825122,84.7354799633,90.3623434989,95.3551030159,100.8685030988,94.3606496502,101.0721674186,110.7146751302,108.4366812533,107.8152032916,108.4950287655,100,99.7617601142,104.0110550468,110.2340776703,108.9718152521,105.2128850531,120.3451277939,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.9513174786,66.5540696849,87.7303645846,43.6490976505,42.7847590831,44.0812669341,41.4882512321,46.2421133525,53.5889911748,48.8351290545,61.8002075645,63.5288846992,50.5638061891,50.1316369055,43.2169283668,44.1459147483,57.3386608581,57.5471719061,60.9893496003,60.6482792247,61.0201076068,68.0361583299,86.2011071256,88.9540799159,92.3198840924,96.8531719803,87.7088095797,87.1303340093,100.0337647379,100,93.3498951436,78.2674518905,84.2847193802,86.0292041868,89.3999032423,112.3322437363,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.874420085,64.268094696,67.1118157002,55.7369316833,55.7369316833,60.8556294909,29.0059542433,46.0682802688,36.3996288544,40.9495824612,48.9120012731,38.1058614569,37.5371172561,32.9871636493,31.8496752476,35.2621404527,42.0870708629,39.8120940595,25.5934890382,36.9683730552,56.874420085,50.778212235,50.8151051869,59.2326514845,75.320424255,98.5533018699,117.343598925,132.6246968845,163.6649846387,111.7100135799,134.9613346592,183.2879440199,186.8062406909,182.2382631254,169.61609225,100,83.529411764,104.5098039062,133.1372549026,121.764705865,83.7254901947,117.1545037062,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.0583897459,77.0562001305,64.0467117968,58.0423325658,61.5448871172,63.0459819249,71.5521858354,81.0591196178,80.0583897459,82.5602144255,93.0678780797,90.0656884642,93.0678780797,85.0620391051,74.5543754509,87.5638637846,82.0598494896,60.0437923095,60.0437923095,58.0423325658,50.0364935912,47.6705407083,47.1718297837,51.9961050633,58.3711538382,65.3041134194,71.5053618348,79.7025169939,97.8364645982,83.8683835249,95.6281506876,121.3270415038,121.9966015404,118.6291534775,116.7347720303,100,97.3276811223,103.7436068604,112.3333278832,110.4511370271,108.4550530041,129.9273022136,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.8478096308,95.2249766237,102.3605582145,115.4631607299,112.7773919689,109.9087950348,108.6733568244,100,97.1747188987,100.7558397128,105.9718861393,104.5039701328,105.8263016282,122.2273479985,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.7996440682,58.3497330512,65.0565989191,68.4100318531,54.9963001172,61.7031659852,54.9963001172,64.3859123323,64.3859123323,67.0686586795,73.7755245475,73.7755245475,69.7514050267,69.0807184399,74.4462111343,67.0686586795,60.6406623158,58.7358004449,61.8841132223,69.296102328,79.3213841808,83.0525367341,86.5877082282,97.6175328478,91.063085671,100.1942402922,118.3441797528,125.2197740683,116.0348098599,114.0370219747,100,98.6891106049,105.298389227,110.2739207293,105.9843973136,98.4213739949,116.5477655824,..
Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.3698337261,89.5565408502,91.254092757,96.2123722609,107.4332595853,112.9232716731,121.4745455915,129.4315891392,145.9623207933,137.0507242529,148.743566502,160.4598255882,148.22528606,150.0877486425,119.9356646416,100,104.7551643727,117.8576830009,122.8687582051,117.5283879618,115.383424176,142.5521843402,..
